date,regime_idx,day_type,dp_revenue,pomdp_revenue,capture_rate,info_value,belief_converge_period,final_belief_correct
2024-01-25,1,weekday,11.36778260869565,3.6850507246376836,32.41661853929937,7.682731884057967,3.0,0.9999635164948177
2024-01-26,2,weekday,141.73194927536233,128.31193478260872,90.53141189310769,13.420014492753609,,0.0052630821218099845
2024-01-27,1,weekend,37.72534057971014,26.50620289855073,70.26100358867691,11.219137681159413,16.0,0.9951061192765522
2024-01-28,1,weekend,22.484692028985506,8.674492753623184,38.57954888793098,13.810199275362322,,0.0839440448899998
2024-01-29,2,weekday,272.9995905797101,259.5280507246377,95.06536261594172,13.471539855072422,,0.0013651234061763037
2024-01-30,1,weekday,16.471021739130435,5.517884057971017,33.5005571928917,10.953137681159419,5.0,0.9999999999715711
2024-01-31,1,weekday,20.013641304347825,7.829500000000003,39.12081705141332,12.184141304347822,7.0,1.0823748653903613e-05
2024-02-01,1,weekday,37.92169565217392,20.932478260869573,55.19921485807712,16.98921739130435,4.0,0.9999989295277703
2024-02-02,2,weekday,80.58700362318841,61.15754347826088,75.89008243093825,19.429460144927532,,8.258551990887646e-12
2024-02-03,1,weekend,28.628999999999998,11.016449275362323,38.48003519285454,17.612550724637675,0.0,0.9999974665552458
2024-02-04,1,weekend,50.35844927536232,26.48874275362319,52.60039404466473,23.86970652173913,1.0,0.9999999999998385
2024-02-05,2,weekday,188.28257971014494,165.22745652173913,87.75504179733545,23.055123188405815,4.0,1.250223742484141e-13
2024-02-06,1,weekday,22.816840579710146,2.15715579710145,9.454226537479947,20.659684782608696,2.0,0.9999981111863714
2024-02-07,0,weekday,9.187137681159422,-6.130557971014492,-66.72979314968546,15.317695652173914,,0.296886935774312
2024-02-08,1,weekday,27.853572463768117,12.994293478260875,46.65216102948314,14.859278985507242,18.0,0.9999999999698604
2024-02-09,0,weekday,8.754659420289855,-7.5144094202898515,-85.83325814907668,16.269068840579706,,0.8997500894325654
2024-02-10,0,weekend,19.00072463768116,1.3344057971014522,7.022920559856619,17.666318840579706,,0.05592371357432312
2024-02-11,0,weekend,29.367615942028987,11.82183695652174,40.25467024581695,17.545778985507248,7.0,0.5101726250592312
2024-02-12,1,weekday,46.071532608695655,34.13244202898551,74.08575338460363,11.939090579710147,3.0,0.9999999999959138
2024-02-13,1,weekday,40.60834420289856,21.494471014492763,52.93116830151013,19.113873188405794,3.0,0.9998451490970338
2024-02-14,1,weekday,23.02322463768116,9.41715579710145,40.902853294011564,13.60606884057971,9.0,0.00012438685295046716
2024-02-15,1,weekday,14.395463768115944,2.4105978260869585,16.74553779521932,11.984865942028986,,0.004986839253512493
2024-02-16,0,weekday,8.165561594202899,4.62399275362319,56.62798204726018,3.5415688405797088,13.0,0.9999840867234563
2024-02-17,1,weekend,22.743663043478264,7.843438405797103,34.48625839559387,14.900224637681161,3.0,0.18349626836439878
2024-02-18,1,weekend,23.585655797101452,10.366996376811597,43.95466662447285,13.218659420289855,3.0,0.925926367497375
2024-02-19,1,weekday,12.338778985507243,-3.5552717391304327,-28.813805185313292,15.894050724637676,6.0,0.008797155226237351
2024-02-20,1,weekday,33.05038405797102,12.610717391304354,38.156038880470824,20.439666666666668,21.0,0.7121480582721271
2024-02-21,1,weekday,27.486289855072464,16.619065217391306,60.463108353360894,10.867224637681158,11.0,0.9999759588774972
2024-02-22,1,weekday,67.31455434782609,22.284576086956527,33.1051379643817,45.02997826086956,2.0,0.800366398518381
2024-02-23,2,weekday,281.6449239130435,224.8296739130435,79.82734813372974,56.81524999999999,,1.3667751981288334e-07
