price_mwh
143.45000000000002
150.97833333333332
132.93333333333334
128.59166666666667
120.79833333333333
126.62833333333333
112.63833333333334
129.68333333333334
107.67333333333333
74.505
114.06833333333334
140.79166666666666
274.115
297.38166666666666
185.08833333333334
70.44666666666667
87.50999999999999
69.835
102.805
102.515
90.25999999999999
94.84166666666665
65.77833333333334
58.705000000000005
106.64333333333333
124.82666666666667
119.24000000000001
104.44833333333334
77.455
104.77166666666666
138.81333333333336
107.06666666666666
153.28166666666667
131.51333333333332
5035.83
209.38666666666666
127.23833333333334
140.91
143.65333333333334
135.81
158.67166666666665
117.75833333333333
115.04
121.14333333333333
164.39833333333334
172.35500000000002
141.29999999999998
138.14000000000001
