price_mwh
88.42666666666666
105.75666666666666
109.56833333333334
105.62666666666667
118.885
109.38166666666667
96.74666666666667
96.78000000000002
105.26666666666667
95.00166666666667
106.205
109.515
210.125
284.03833333333336
299.99
299.99
201.19500000000002
81.655
65.935
63.655
71.59833333333334
55.68333333333333
45.01166666666666
32.83166666666666
38.59
30.42833333333333
32.96333333333333
40.82
44.38333333333333
47.57
56.77
48.455000000000005
131.12833333333333
225.38833333333332
297.435
299.99
299.955
253.01166666666666
190.35333333333332
169.725
150.15666666666667
151.51333333333332
124.40500000000002
108.75166666666667
84.065
94.32666666666667
84.19333333333333
71.27833333333334
