price_mwh
70.425
71.48
70.88333333333334
81.33333333333333
72.31833333333334
58.02
58.01666666666667
58.02
58.02
58.01333333333334
56.54333333333333
58.01
59.68
52.96333333333334
63.005
115.99666666666667
93.71166666666666
89.45833333333333
104.96666666666665
67.215
55.123333333333335
57.13833333333333
58.49666666666667
64.66833333333334
54.300000000000004
48.318333333333335
40.88666666666666
41.288333333333334
44.25
41.37166666666667
-10.1
34.745
18.970000000000002
46.99166666666667
26.87
42.54333333333333
72.39666666666666
68.73833333333333
62.65
44.54333333333333
59.025
64.50333333333333
67.55166666666666
67.25666666666667
67.765
68.0
73.62
76.445
