price_mwh
74.32666666666667
72.17
53.29833333333334
41.25833333333333
41.71333333333333
36.62166666666667
35.79833333333334
37.17
36.99
35.98833333333334
41.98833333333334
42.405
54.635
18.43166666666667
-32.788333333333334
-46.365
-46.693333333333335
-47.824999999999996
-51.94833333333333
-53.6
-53.428333333333335
-53.645
-52.056666666666665
-51.968333333333334
-53.349999999999994
-50.35833333333333
-47.83833333333334
-45.26333333333334
-45.01
-41.14833333333333
-31.823333333333334
-16.94333333333333
62.5
10.495
19.48
56.76833333333334
7.8999999999999995
6.703333333333333
34.47
37.0
47.50333333333333
47.53333333333333
43.196666666666665
50.025
57.870000000000005
53.48
58.406666666666666
53.39666666666667
