price_mwh
59.72833333333333
76.17666666666666
74.93333333333334
78.91
80.55499999999999
79.84833333333334
62.38166666666666
64.17166666666667
62.29333333333333
64.315
75.26833333333333
59.620000000000005
101.02499999999999
147.70666666666668
230.4416666666667
228.015
103.16666666666667
40.02
52.218333333333334
60.39000000000001
50.63833333333333
44.26666666666667
25.323333333333334
15.828333333333333
-13.083333333333334
-14.448333333333332
-13.923333333333332
28.603333333333335
36.00833333333333
37.25333333333334
51.651666666666664
72.885
113.19
162.48
137.25833333333333
173.75
144.73166666666668
134.98499999999999
114.83999999999999
105.31666666666666
107.14666666666666
105.01333333333334
105.75
78.01
87.35833333333333
71.265
78.00333333333333
72.70166666666667
