date,revenue,spread,max_price
2024-04-19,17.285618264081254,194.92000000000002,184.27166666666668
2024-04-20,15.629027225300094,196.74833333333333,204.84666666666666
2024-04-21,24.22716824561404,230.79166666666669,250.06333333333336
2024-04-22,41.17578462142198,317.2033333333333,299.99
2024-04-23,30.705631370614036,263.86833333333334,249.59833333333333
2024-04-24,16.289049963065555,188.62666666666664,194.68166666666664
2024-04-25,27.818643333333334,230.335,185.89666666666668
2024-04-26,38.15134280701755,280.75333333333333,299.9866666666667
2024-04-27,48.95904391620498,320.5183333333333,282.46
2024-04-28,53.111979649122816,345.94666666666666,299.98833333333334
2024-04-29,47.443493749999995,386.42333333333335,360.82666666666665
2024-04-30,23.61696875692521,240.54166666666666,299.83
2024-05-01,25.576002363804253,256.38,273.4316666666667
2024-05-02,290.81518339277477,5282.168333333334,5278.945000000001
2024-05-03,269.8496496999077,4977.125,5035.83
2024-05-04,16.663799440789468,165.08666666666662,213.44666666666663
2024-05-05,37.290665789473685,338.5683333333333,378.55333333333334
2024-05-06,27.0582329466759,263.31333333333333,227.51666666666665
2024-05-07,1795.5787986732455,14487.919999999998,14523.074999999999
2024-05-08,4808.327927686403,16514.336666666666,16599.91
2024-05-09,55.159950618651884,412.46000000000004,569.8066666666667
2024-05-10,32.16179945060017,185.28833333333336,297.565
2024-05-11,22.276389612188375,182.4766666666667,250.37166666666667
2024-05-12,41.480465219298246,290.3183333333333,287.8883333333333
2024-05-13,37.78320290397045,264.085,298.44
2024-05-14,48.184882867036016,266.565,299.99
2024-05-15,65.5896672126039,291.65000000000003,299.98333333333335
2024-05-16,45.77610708391043,258.70833333333337,299.7616666666667
2024-05-17,21.987991671283478,165.15666666666667,190.29333333333332
2024-05-18,37.29714057248385,291.95500000000004,300.65333333333336
2024-05-19,22.59313701754386,189.04,193.88666666666666
2024-05-20,338.87110948522616,5687.784999999999,5742.741666666666
2024-05-21,73.14737513157894,427.04,447.9433333333333
2024-05-22,65.85255711565097,340.2466666666667,370.0083333333334
2024-05-23,65.59285595394738,346.47333333333336,381.3183333333333
2024-05-24,68.5670992867036,262.76,299.99
2024-05-25,29.348341984649124,230.02833333333336,284.4016666666667
2024-05-26,45.380165109649134,304.87333333333333,296.9816666666667
2024-05-27,43.7724731163435,260.5566666666666,284.6583333333333
2024-05-28,57.13804286184211,326.5066666666667,349.5916666666667
2024-05-29,35.44373938596492,274.8183333333333,249.91833333333332
2024-05-30,6.0948270833333344,125.67666666666668,123.93
2024-05-31,22.778932700253918,171.36499999999998,221.76166666666666
2024-06-01,18.49462829986149,142.01166666666666,222.15333333333334
2024-06-02,34.71651917763159,254.39833333333334,289.79333333333335
2024-06-03,54.42503801015697,288.31333333333333,298.995
2024-06-04,55.21305271929825,299.83000000000004,320.63000000000005
2024-06-05,26.10789264889197,200.8783333333334,299.90500000000003
2024-06-06,30.308267708333332,222.46333333333334,245.25666666666666
2024-06-07,26.800115812557713,170.88666666666666,222.54666666666665
2024-06-08,32.875740969529076,251.575,210.265
2024-06-09,31.29603520833333,262.2966666666666,256.2033333333333
2024-06-10,33.89400456140351,238.20333333333332,230.38
2024-06-11,27.954051842105265,323.91666666666663,362.3733333333333
2024-06-12,49.06364520833333,335.865,291.865
2024-06-13,120.92176668917361,794.7533333333333,835.3033333333333
2024-06-14,21.7988400836796,176.84499999999997,330.9483333333333
2024-06-15,35.174571140350885,247.54333333333335,290.79333333333335
2024-06-16,51.208682017543865,320.03999999999996,277.31666666666666
2024-06-17,70.17458676823638,399.15,451.26
2024-06-18,70.01664697483841,411.85333333333335,433.3016666666667
2024-06-19,86.28308226108034,442.0516666666667,491.055
2024-06-20,95.6688753289474,573.345,742.335
2024-06-21,60.10558819482919,366.81500000000005,468.40000000000003
2024-06-22,69.27877109649123,279.195,381.6983333333333
2024-06-23,88.6667445475531,394.79833333333335,449.99
2024-06-24,93.19399245614035,569.2933333333334,633.3233333333334
2024-06-25,61.33028912280702,269.56166666666667,299.99
2024-06-26,35.52630506001847,231.93833333333333,230.85999999999999
2024-06-27,48.56092184210526,238.635,296.32166666666666
2024-06-28,36.30036433979686,244.89000000000001,230.4416666666667
2024-06-29,2.5563010416666665,110.03333333333335,136.70000000000002
2024-06-30,34.5158555263158,255.13833333333335,288.92833333333334
2024-07-01,68.03271605263157,279.4,331.69666666666666
2024-07-02,66.07024122807019,274.205,328.81333333333333
2024-07-03,50.65260244517545,258.71000000000004,299.98833333333334
2024-07-04,54.87041374422898,270.04833333333335,299.99
2024-07-05,56.39486307940906,252.47166666666666,299.99
2024-07-06,32.54869359649123,224.83166666666665,260.62833333333333
2024-07-07,32.79801096491229,270.685,297.935
2024-07-08,48.9995546421976,238.89166666666665,298.62833333333333
2024-07-09,47.370855471491225,232.90499999999997,298.25666666666666
2024-07-10,64.93203201754386,262.4716666666667,299.99
2024-07-11,34.487916698984314,287.28166666666664,286.4483333333333
2024-07-12,53.8232608021699,257.3016666666666,298.4583333333333
2024-07-13,34.53248945060018,213.44000000000003,264.65000000000003
2024-07-14,39.62212128289474,292.8883333333333,287.69
2024-07-15,26.503056782086794,194.54833333333335,220.49166666666667
2024-07-16,32.11424078947368,230.20666666666668,271.37166666666667
2024-07-17,45.41919304247461,237.74833333333336,291.26500000000004
2024-07-18,59.24698593894277,302.83166666666665,314.84
2024-07-19,30.32903084025854,274.95666666666665,256.8333333333333
2024-07-20,19.321094035087718,147.01,107.245
2024-07-21,25.930845932594647,224.1533333333333,178.56499999999997
2024-07-22,22.04482867959372,222.90333333333334,243.35333333333332
2024-07-23,43.5696249093952,319.82500000000005,276.0316666666667
2024-07-24,36.43840675900277,318.04166666666663,289.135
2024-07-25,17.241185997807023,211.775,232.77833333333334
2024-07-26,28.87101416435827,239.27,206.73333333333335
2024-07-27,15.629950625000006,131.1616666666667,210.56333333333336
2024-07-28,50.89071746710527,341.865,298.2716666666667
2024-07-29,302.68387251096493,3193.4983333333334,3211.4133333333334
2024-07-30,338.3708419511773,5503.948333333334,5552.818333333334
2024-07-31,274.01341785087726,2957.236666666667,2988.1333333333337
2024-08-01,41.53777368421055,282.01,323.31666666666666
2024-08-02,220.26579892890126,3191.693333333333,3250.3366666666666
2024-08-03,42.71517299342106,254.48333333333335,299.99
2024-08-04,35.74543368421053,249.70833333333334,306.11833333333334
2024-08-05,3839.682315263158,15713.268333333333,15887.101666666667
2024-08-06,70.12233736842107,269.105,299.99
2024-08-07,63.51606817982457,308.28833333333336,299.99
2024-08-08,39.114844002770084,269.48333333333335,296.65833333333336
2024-08-09,56.017667816251155,251.6466666666667,299.6566666666667
2024-08-10,35.60790333333334,229.43833333333333,240.595
2024-08-11,37.89676390350878,275.1866666666667,298.1366666666667
2024-08-12,38.928150619806104,214.84833333333336,311.285
2024-08-13,33.528442677746995,204.425,284.60833333333335
2024-08-14,29.63867996710526,220.43,299.99
2024-08-15,246.36997888331027,3822.5616666666665,3793.1866666666665
2024-08-16,20.471494611611263,158.54500000000002,223.78166666666667
2024-08-17,29.208168011311173,213.4016666666667,176.57000000000002
2024-08-18,40.039311929824564,280.53000000000003,299.99
2024-08-19,31.935913462603885,239.57333333333335,236.36666666666667
2024-08-20,32.4728402677747,238.76166666666666,205.855
2024-08-21,34.15252100184673,213.31166666666664,168.30499999999998
2024-08-22,43.70492921052632,298.8416666666667,253.00333333333333
2024-08-23,28.520852083333338,193.28166666666667,161.04333333333332
2024-08-24,25.39864430286242,178.50833333333333,120.94833333333332
2024-08-25,18.56966485457064,268.71166666666664,243.34166666666667
2024-08-26,24.53396649122807,193.11333333333332,146.91666666666666
2024-08-27,47.238942562326876,332.72833333333335,273.925
2024-08-28,20.943867894736847,177.1,123.585
2024-08-29,45.55617403508773,361.35833333333335,307.55833333333334
2024-08-30,23.034492105263162,202.66999999999996,131.9333333333333
2024-08-31,9.651731172668516,127.97166666666666,74.32666666666667
2024-09-01,14.567669912280705,131.34833333333333,76.065
2024-09-02,13.434228070175438,142.34166666666667,94.16833333333334
2024-09-03,30.66766435249307,226.4333333333333,207.56166666666664
2024-09-04,19.130264576985223,166.13166666666666,115.15166666666666
2024-09-05,12.629811868651894,144.34666666666666,100.56333333333333
2024-09-06,14.950425263157895,142.15166666666667,95.22333333333334
2024-09-07,23.33486354166667,149.91,93.19833333333334
2024-09-08,162.18239680921056,2913.3400000000006,2861.5400000000004
2024-09-09,26.570954166666667,203.435,158.1
2024-09-10,25.91291382675439,241.18333333333334,206.48166666666665
2024-09-11,16.61249720394737,219.54666666666668,187.245
2024-09-12,22.667997562326867,244.44666666666666,213.62166666666667
2024-09-13,19.549879451754386,170.48666666666668,156.715
2024-09-14,19.422166491228076,157.28333333333333,103.45333333333333
2024-09-15,36.644946491228076,265.5683333333334,205.93500000000003
2024-09-16,25.7120051754386,185.40500000000003,140.19500000000002
2024-09-17,40.86064397045245,316.72333333333336,268.66833333333335
2024-09-18,43.15486587719298,310.4183333333333,258.76
2024-09-19,18.459424210526322,157.61833333333334,111.84833333333334
2024-09-20,23.11063815789474,181.035,131.13333333333333
2024-09-21,22.856328070175444,169.60500000000002,110.71666666666668
2024-09-22,30.066337543859653,242.82333333333332,181.72833333333332
2024-09-23,37.27049450600185,293.0783333333333,246.63333333333333
2024-09-24,39.251013702677746,291.0883333333333,265.9433333333333
2024-09-25,5.733687083333335,82.22166666666666,127.815
2024-09-26,26.56953854166666,298.87666666666667,358.47333333333336
2024-09-27,28.2458103508772,212.85333333333335,203.8216666666667
2024-09-28,26.273658651892895,170.77,135.965
2024-09-29,181.87179950369344,3078.713333333333,3042.3633333333332
2024-09-30,33.005483766158825,230.59500000000003,187.9466666666667
2024-10-01,52.280645668282546,328.115,286.2733333333333
2024-10-02,35.71748717566943,239.29000000000002,236.73166666666668
2024-10-03,17.29458436288089,141.29999999999998,121.505
2024-10-04,19.971933288319484,229.30500000000004,179.44000000000003
2024-10-05,10.948135124653737,130.51333333333332,73.46333333333332
2024-10-06,13.992718804247463,132.99499999999998,75.945
2024-10-07,17.008999362880886,173.22666666666666,121.89666666666666
2024-10-08,24.451675070983374,189.69000000000003,233.705
2024-10-09,20.239013414704523,174.87666666666667,211.96333333333334
2024-10-10,29.45600417532318,265.0833333333333,210.18666666666664
2024-10-11,26.513527083333337,191.87833333333333,148.52166666666668
2024-10-12,28.827642596952906,337.605,333.73333333333335
2024-10-13,33.351578695752536,309.62166666666667,281.93
2024-10-14,14.415546797668519,214.53666666666666,254.12166666666667
2024-10-15,158.27095817405353,2505.4033333333336,2554.0116666666668
2024-10-16,35.09535569078948,270.9416666666667,295.65000000000003
2024-10-17,27.075142024469073,240.51666666666665,206.755
2024-10-18,16.379432751615884,271.37166666666667,240.995
2024-10-19,29.90464518928901,266.5566666666667,234.91166666666666
2024-10-20,32.163346689750696,215.415,167.06166666666667
2024-10-21,44.16001166666668,316.875,295.3516666666667
2024-10-22,45.55241221029548,297.62666666666667,256.2033333333333
2024-10-23,267.69760108090946,4351.473333333332,4311.698333333333
2024-10-24,40.03499245556324,279.5,247.8983333333333
2024-10-25,49.74483671745153,277.60833333333335,235.61
2024-10-26,51.62735393928901,317.46000000000004,275.6333333333334
2024-10-27,11.81326604166667,158.02333333333334,116.78166666666668
2024-10-28,39.76073086218838,394.7533333333334,186.6916666666667
2024-10-29,34.80925128462604,246.80333333333334,236.96666666666667
2024-10-30,42.77556245614036,285.7733333333333,243.49333333333334
2024-10-31,37.11579767774701,220.33,204.39333333333335
2024-11-01,17.916075208333332,158.26,122.745
2024-11-02,11.328636490073867,130.92333333333335,100.03500000000001
2024-11-03,19.148141842105268,155.865,110.81
2024-11-04,60.86965944598337,328.7033333333334,311.40333333333336
2024-11-05,42.54233355263158,305.87333333333333,299.92
2024-11-06,92.52517220394738,1313.2666666666667,1279.9816666666666
2024-11-07,2448.547946557595,14802.368333333334,14831.808333333334
2024-11-08,271.5569738342568,3740.166666666667,3700.4183333333335
2024-11-09,48.418027982456145,315.27833333333336,285.26500000000004
2024-11-10,18.748205241805174,200.3416666666667,192.81333333333336
2024-11-11,304.41485114035083,2999.02,3067.1783333333333
2024-11-12,58.91552307479226,480.145,547.735
2024-11-13,53.16684208102494,307.57166666666666,268.90166666666664
2024-11-14,43.68671045994922,321.655,349.3883333333333
2024-11-15,52.7117208004386,729.1133333333333,770.07
2024-11-16,31.03978572599262,255.65333333333334,218.65333333333334
2024-11-17,41.78300923476454,268.035,229.46833333333333
2024-11-18,372.8607775548245,3169.626666666667,3135.441666666667
2024-11-19,30.36747268871192,200.29666666666665,261.46166666666664
2024-11-20,17.194756620498616,165.11833333333334,223.33333333333334
2024-11-21,70.18155271929825,884.0066666666667,927.56
2024-11-22,199.09476213354114,3206.4350000000004,3212.1200000000003
2024-11-23,21.212268125577108,255.00333333333333,229.63833333333332
2024-11-24,47.50813114439059,320.68666666666667,299.6816666666667
2024-11-25,77.45956554997692,626.4266666666666,623.7416666666667
2024-11-26,380.24410875,6449.3949999999995,6447.516666666666
2024-11-27,2040.1217023713068,17447.618333333332,17500.0
2024-11-28,61.31158256867496,307.8616666666666,326.84
2024-11-29,332.1691876563943,2992.0916666666667,3048.8366666666666
2024-11-30,27.566751896929823,203.34500000000003,294.2416666666667
2024-12-01,38.23215103704986,275.33833333333337,288.6366666666667
2024-12-02,1277.021621105148,13729.826666666666,13501.801666666666
2024-12-03,507.39980954755293,9313.541666666666,9371.431666666665
2024-12-04,29.967773108841172,242.99166666666665,236.76166666666666
2024-12-05,50.80535464912281,421.2366666666667,396.0133333333333
2024-12-06,554.8231853831948,8005.443333333333,8044.493333333333
2024-12-07,83.41124596606649,960.1133333333332,934.0816666666666
2024-12-08,64.6369600877193,481.5666666666667,439.63500000000005
2024-12-09,47.12224154662973,329.52,345.09999999999997
2024-12-10,42.63140456255772,267.6483333333333,239.405
2024-12-11,48.969467363804256,320.1466666666667,291.345
2024-12-12,335.0582700877193,3646.2083333333335,3643.185
2024-12-13,47.163764550438614,262.33166666666665,318.385
2024-12-14,39.20183026315791,245.40833333333336,298.64500000000004
2024-12-15,43.39110736842106,275.0133333333333,299.99
2024-12-16,54.04948916897507,352.5166666666667,414.7166666666667
2024-12-17,75.76655397045246,555.385,604.7216666666667
2024-12-18,33.348376865189294,198.33333333333331,188.29999999999998
2024-12-19,20.602491754385966,207.26999999999998,179.29333333333332
2024-12-20,32.31136398891967,286.86,260.85833333333335
2024-12-21,21.334540625000002,232.31833333333333,200.005
2024-12-22,31.869969802631587,181.25833333333333,143.465
2024-12-23,7.392963915050785,117.35333333333332,79.34166666666667
2024-12-24,16.986356578947372,136.555,100.0
2024-12-25,22.721384166666674,188.3,141.37
2024-12-26,13.905250083102494,131.42166666666665,93.08999999999999
2024-12-27,23.691420691366577,240.12666666666667,195.21333333333334
2024-12-28,18.262388097299173,134.64666666666665,99.45833333333333
2024-12-29,12.343671486611266,138.44,102.47833333333334
2024-12-30,8.70147421341182,168.79833333333335,148.145
2024-12-31,34.74865082756233,250.97666666666666,213.92499999999998
