date,pypsa_revenue,pypsa_violations,pypsa_v_min,pypsa_v_max,dp_revenue,dp_violations,dp_v_min,dp_v_max,spread,max_price,mean_price
2024-04-06,4.501991975992613,10,0.9264462755725947,1.058740214709769,20.401515625,9,0.9264464914853842,1.107172267779757,130.695,144.89833333333334,83.62291666666665
2024-04-07,17.63713657894737,10,0.9264462755992854,1.110043647091674,24.234796875,11,0.9264463339287886,1.110041096254902,174.56,153.61,74.6698263888889
2024-04-08,18.82850664589104,10,0.9264462755804365,1.110043647091674,30.46478645833333,8,0.926446470362553,1.1036698312947626,170.66,183.26166666666666,90.40288194444445
2024-04-09,20.98016541089566,13,0.9264462755804365,1.1100410347553649,28.859390624999996,8,0.926446470362553,1.1093215984218932,206.60833333333332,172.04833333333332,68.41493055555556
2024-04-10,17.63592087719298,8,0.9264462755805365,1.0990644225167807,22.75405729166667,5,0.926446470362553,1.0961562037937906,153.08,151.49166666666667,63.84361111111111
2024-04-11,40.9461784810711,11,0.9264462755805365,1.1093217923146776,47.29225,7,0.9264464914853842,1.1036698312947626,309.485,270.81666666666666,79.42343749999999
2024-04-12,25.08748175438597,8,0.9264464553852734,1.0990604235424857,35.302052083333336,8,0.9264462755772389,1.1071719758635843,240.46999999999997,215.4433333333333,76.09847222222221
2024-04-13,36.17303270083103,7,0.9264462755805365,1.0939388648187915,45.69891666666667,7,0.9264463352118313,1.11004104835456,298.48333333333335,292.44666666666666,93.3129513888889
2024-04-14,48.37601181094183,9,0.9264462755772389,1.1071719758572578,54.91352604166667,7,0.9264462755805386,1.1071750858890976,334.9200000000001,294.39000000000004,98.76732638888889
2024-04-15,62.16523272218376,6,0.9264462755805338,1.1071719758572578,70.70335937499999,4,0.9264462755805383,1.1071722725312598,305.35,305.40500000000003,140.66885416666665
2024-04-16,58.03511876731301,8,0.9264464553852734,1.110043647091674,65.33901041666667,5,0.9264463138259452,1.0939219436368404,265.785,305.365,142.99722222222223
2024-04-17,18.83877078485687,7,0.9264462755804365,1.0990644225167807,30.619083333333336,7,0.926446335108232,1.1001561511504985,160.96499999999997,234.38833333333332,120.27743055555555
2024-04-18,30.003256743421055,8,0.9264464553852734,1.110043647091674,37.80321875,7,0.9264462756104926,1.1071719758635816,207.33333333333331,234.04833333333332,106.5298263888889
2024-04-19,17.285618264081254,10,0.9264462755805365,1.1100436470647703,30.10671875,7,0.9264464914853842,1.1036698312947626,194.92000000000002,184.27166666666668,86.08909722222222
2024-04-20,15.629027225300094,10,0.9264462755808619,1.1036743885110682,22.903494791666667,7,0.9264462755805386,1.093921905145258,196.74833333333333,204.84666666666666,83.33996527777778
2024-04-21,24.22716824561404,9,0.9264462755807726,1.1036743906191866,26.903567708333334,10,0.9264463351209457,1.1071719758572578,230.79166666666669,250.06333333333336,82.90524305555554
2024-04-22,41.17578462142198,9,0.9264462755805365,1.11004104835456,49.06831770833334,9,0.9264462755805365,1.1093215835545593,317.2033333333333,299.99,95.3940277777778
2024-04-23,30.705631370614036,12,0.9264462755804365,1.109318008850085,34.25160416666667,8,0.926446470362553,1.1071678750574117,263.86833333333334,249.59833333333333,71.09239583333334
2024-04-24,16.289049963065555,9,0.9264462755804365,1.0990644225167807,25.761921875,7,0.926446470362553,1.1025796971243922,188.62666666666664,194.68166666666664,73.02749999999999
2024-04-25,27.818643333333334,11,0.9264464553852733,1.11004104835456,32.698328125,9,0.9264463352118131,1.1100410348762038,230.335,185.89666666666668,75.25881944444446
2024-04-26,38.15134280701755,8,0.9264462755805365,1.0990604235424857,43.47502083333333,6,0.9264463351209457,1.093921911773244,280.75333333333333,299.9866666666667,111.9082986111111
2024-04-27,48.95904391620498,11,0.9264462755805365,1.109318008850085,51.23721875,9,0.9264462755772392,1.109321743224684,320.5183333333333,282.46,90.55381944444444
2024-04-28,53.111979649122816,11,0.9264462755807726,1.110043647091674,54.42323958333334,10,0.9264463351082314,1.10716529712019,345.94666666666666,299.98833333333334,83.87906249999999
2024-04-29,47.443493749999995,11,0.9264464553852734,1.109321743206396,56.97506249999999,8,0.926446470362553,1.1071722599295772,386.42333333333335,360.82666666666665,117.47812499999999
2024-04-30,23.61696875692521,10,0.9264464553852734,1.1093215929740041,32.600348958333335,7,0.9264462955983851,1.107171975857253,240.54166666666666,299.83,125.97909722222221
2024-05-01,25.576002363804253,9,0.9264462755804365,1.1071719758635823,35.869453125,8,0.9264462755804365,1.1071750767404052,256.38,273.4316666666667,94.16736111111112
2024-05-02,290.81518339277477,9,0.9264462755808619,1.110043647091674,296.13644270833333,10,0.9264462755772391,1.1100380087672488,5282.168333333334,5278.945000000001,208.1361111111111
2024-05-03,269.8496496999077,9,0.9264462755804365,1.1093217931901915,279.90252604166665,8,0.9264462755808619,1.109321592973923,4977.125,5035.83,230.6607638888889
2024-05-04,16.663799440789468,10,0.9264462755806736,1.107168375946956,24.208682291666666,11,0.9264463351082314,1.1053889092228104,165.08666666666662,213.44666666666663,113.07309027777778
2024-05-05,37.290665789473685,8,0.9264464553852734,1.0939269678206012,43.03646354166666,9,0.926446470362553,1.1093217454435105,338.5683333333333,378.55333333333334,113.46843750000001
2024-05-06,27.0582329466759,12,0.9264462755804365,1.1093247449713486,36.768682291666664,11,0.9264463347482211,1.1100436470647705,263.31333333333333,227.51666666666665,92.62333333333333
2024-05-07,1795.5787986732455,5,0.9264462755805348,1.1071719758572578,1805.7471510416667,5,0.9264462755805345,1.109321592973923,14487.919999999998,14523.074999999999,885.9928819444443
2024-05-08,4808.327927686403,10,0.9264462755804365,1.1100410346182763,4789.361072916667,9,0.9264462755804365,1.1100436470675303,16514.336666666666,16599.91,3553.6798958333334
2024-05-09,55.159950618651884,10,0.926446436234659,1.1036707465428854,61.61002083333333,9,0.9264461241026156,1.1036743885110647,412.46000000000004,569.8066666666667,249.0043402777778
2024-05-10,32.16179945060017,11,0.9264464362346592,1.1100436470916784,37.27254687500001,14,0.9264461241026156,1.1100410483547902,185.28833333333336,297.565,195.14319444444445
2024-05-11,22.276389612188375,7,0.9264464553852734,1.0990644225167807,31.130317708333344,9,0.9264463351209457,1.1036743906191617,182.4766666666667,250.37166666666667,127.1970486111111
2024-05-12,41.480465219298246,9,0.9264462755772389,1.1071719729909406,44.37812499999999,9,0.9264462956079912,1.1071721464658313,290.3183333333333,287.8883333333333,111.41204861111112
2024-05-13,37.78320290397045,8,0.9264464553852734,1.1071719729909406,46.763343750000004,6,0.926446470362553,1.1071719729909406,264.085,298.44,121.92024305555556
2024-05-14,48.184882867036016,6,0.9264462755804365,1.0990604235424857,57.60830729166667,6,0.926446470362553,1.1053922234147198,266.565,299.99,140.26520833333333
2024-05-15,65.5896672126039,9,0.926446455385274,1.1093217433472686,69.18805208333333,9,0.9264462955874609,1.1093162372335632,291.65000000000003,299.98333333333335,138.56545138888887
2024-05-16,45.77610708391043,5,0.9264462755804365,1.1071719729909406,53.99111979166668,6,0.9264462755804365,1.1036743885021625,258.70833333333337,299.7616666666667,146.42097222222222
2024-05-17,21.987991671283478,11,0.9264462755725952,1.1036739184016973,30.854968749999998,10,0.9264460579742269,1.1093162429271775,165.15666666666667,190.29333333333332,107.40944444444445
2024-05-18,37.29714057248385,11,0.9264462755804365,1.110043694484281,40.079828125000006,9,0.9264463351082314,1.1071719758635816,291.95500000000004,300.65333333333336,93.98041666666667
2024-05-19,22.59313701754386,8,0.9264464553852734,1.0990644225167807,25.810541666666666,9,0.9264463351209453,1.1093217454435105,189.04,193.88666666666666,79.50663194444445
2024-05-20,338.87110948522616,8,0.9264462755805338,1.107172272578125,353.19824479166664,8,0.9264463351078264,1.103674629217262,5687.784999999999,5742.741666666666,285.08048611111104
2024-05-21,73.14737513157894,8,0.9264462755804365,1.1093217454435105,81.5139375,7,0.9264463352118311,1.103674388502165,427.04,447.9433333333333,145.9826736111111
2024-05-22,65.85255711565097,8,0.9264462755804365,1.1071719729909406,74.24838541666668,8,0.9264460574289731,1.1100458970529676,340.2466666666667,370.0083333333334,182.29232638888888
2024-05-23,65.59285595394738,7,0.9264462755992828,1.0990604235424857,72.37734375,7,0.926446057680903,1.1100410462441381,346.47333333333336,381.3183333333333,189.22562500000004
2024-05-24,68.5670992867036,9,0.9264462755806736,1.1100410899839683,70.70516145833334,8,0.9264464914853844,1.1071719758572578,262.76,299.99,153.69055555555556
2024-05-25,29.348341984649124,9,0.9264462755804365,1.1036705908199973,36.46938541666667,7,0.9264464496186896,1.1071750422911053,230.02833333333336,284.4016666666667,121.34864583333335
2024-05-26,45.380165109649134,8,0.9264464553852729,1.107168375946956,47.016859375,9,0.9264462955992868,1.1093217454435105,304.87333333333333,296.9816666666667,101.49694444444445
2024-05-27,43.7724731163435,8,0.9264462755804365,1.1036743906191866,52.683760416666665,6,0.9264463351209458,1.0879540398310736,260.5566666666666,284.6583333333333,115.53315972222224
2024-05-28,57.13804286184211,8,0.9264462755804365,1.1093217433472686,65.114,7,0.9264462955992873,1.1093217432063995,326.5066666666667,349.5916666666667,135.16006944444442
2024-05-29,35.44373938596492,12,0.9264462755806736,1.1100436470743291,38.78975520833333,9,0.9264463351209458,1.1100436754232794,274.8183333333333,249.91833333333332,77.61944444444444
2024-05-30,6.0948270833333344,13,0.9264461359340708,1.1093217454435105,18.145734375000004,8,0.926446470362553,1.1093215756369934,125.67666666666668,123.93,65.55079861111112
2024-05-31,22.778932700253918,11,0.9264462755804365,1.1071722686755419,31.169395833333333,11,0.9264462755804365,1.1071719758572578,171.36499999999998,221.76166666666666,104.79725694444444
2024-06-01,18.49462829986149,14,0.9264461059297537,1.1100436470647705,27.19511458333333,11,0.9264463352118311,1.110043647091674,142.01166666666666,222.15333333333334,133.7417013888889
2024-06-02,34.71651917763159,8,0.9264464553852734,1.0990604235424857,40.97630208333334,6,0.9264462955875188,1.089998437538302,254.39833333333334,289.79333333333335,113.21732638888888
2024-06-03,54.42503801015697,8,0.9264464553852734,1.110043694484281,58.98265625,7,0.926446470362553,1.1071719758572578,288.31333333333333,298.995,117.15652777777778
2024-06-04,55.21305271929825,10,0.9264462755804365,1.1089438078390674,65.00109895833333,8,0.9264463348231575,1.107171975863583,299.83000000000004,320.63000000000005,158.29003472222223
2024-06-05,26.10789264889197,7,0.9264463057696982,1.0970127850577944,36.389208333333336,8,0.9264463351082317,1.1093246440863678,200.8783333333334,299.90500000000003,168.99697916666665
2024-06-06,30.308267708333332,9,0.9264462755804365,1.1093217454435105,40.35516666666667,8,0.9264463347482211,1.109321745436877,222.46333333333334,245.25666666666666,110.61256944444443
2024-06-07,26.800115812557713,6,0.9264462755804365,1.0939388645467083,36.203270833333335,7,0.9264463351209455,1.1093217433472686,170.88666666666666,222.54666666666665,113.22711805555555
2024-06-08,32.875740969529076,9,0.9264462755772392,1.1071719729909406,36.29522395833333,8,0.9264462755772392,1.1093217433472686,251.575,210.265,97.49802083333334
2024-06-09,31.29603520833333,12,0.9264462755804365,1.1100436470647737,36.465895833333335,10,0.9264462755804365,1.1071719758664054,262.2966666666666,256.2033333333333,97.30482638888888
2024-06-10,33.89400456140351,9,0.926446455385274,1.1071719729909406,39.41183854166667,8,0.9264462955992941,1.1093217712745982,238.20333333333332,230.38,90.31913194444445
2024-06-11,27.954051842105265,9,0.9264462755805365,1.1100410448512479,34.55405208333333,8,0.9264462755805372,1.110043647091674,323.91666666666663,362.3733333333333,93.245625
2024-06-12,49.06364520833333,9,0.9264461059262744,1.1093217454435105,52.927484375,9,0.926446295599288,1.109321592973923,335.865,291.865,91.36621527777777
2024-06-13,120.92176668917361,9,0.9264464553852734,1.1100410346187333,127.90257291666668,7,0.9264463138259452,1.1036691918273274,794.7533333333333,835.3033333333333,232.82694444444442
